,killed_by,killer_name,killer_placement,killer_position_x,killer_position_y,map,match_id,time,victim_name,victim_placement,victim_position_x,victim_position_y
40819,M416,alonecat1,15.0,395226.6,357927.3,ERANGEL,2U4GBNA0YmnI1Cay3DdgsE-eKS7HlqAhD2j0ppv7LeRWGZX5MoINLEUfjAhwsI2Y,992,HuanSao1874,8.0,393868.2,356896.8
17933,Tommy Gun,ZQA1311,21.0,710798.0,328761.5,ERANGEL,2U4GBNA0YmnJ1IzyAlPnVxbdmZRDFIQVS5S6MPTqTINWKkvvrg3Ek1CjdS4clE-S,302,LyB_Sirius,20.0,711219.1,328160.0
53341,AKM,Jtsy1185,21.0,373493.5,124622.9,ERANGEL,2U4GBNA0YmmftIQEXlKTsFco-xpnHjSPXKdrNAoRqGbb10LTeB4E_Y073DEMc1fY,469,Czjjjjjjjjjjjj,7.0,372798.8,125298.3
37869,SCAR-L,ferewer,13.0,592273.4,489795.1,ERANGEL,2U4GBNA0Ymlqk9xh2rgwwbox-pfwMRi4HISxeTFqT5yZO8ONqZj-tIlpyD1W0npv,264,LLwan_,19.0,596183.6,489288.4
44101,AKM,Mendelsonj,3.0,180789.9,439509.2,ERANGEL,2U4GBNA0YmnKDuzcmHpHb5k8---zl0XNAhloAG-mvqD-ULiCAEq94m1Xcky77CDJ,1526,Mr1999c,7.0,181335.4,441490.3
41575,Down and Out,BeoDz,27.0,367158.5,438681.0,MIRAMAR,2U4GBNA0YmnfE8nMzkto1XkrSsbpzlaIUYHNzA3b-8uw4P1XmE45DJCAzBDJlbR9,726,dirty018,17.0,365690.3,428960.2
13854,Down and Out,wen-mu_07,26.0,165908.7,276780.1,ERANGEL,2U4GBNA0Ymn6ixddvebGyAYXxg_KMNtq2Gvh-U_rbuMR6ORug3qPkZsnX5pVYhOl,206,DDaLiggg,24.0,168904.2,277789.9
29981,SCAR-L,DeadSea1337,1.0,374661.6,369652.6,ERANGEL,2U4GBNA0YmkmzgZ8j11UhupUiGlqHEwn-c0K7qW2zo_yHolxcxrV2QDTNSjx1wPd,1817,ProfessionalDoom,2.0,378520.8,366803.8
12500,M16A4,DongDong199,12.0,483267.0,302265.8,ERANGEL,2U4GBNA0Ymn15az1IoHssuKLMRTbs2uOLTcZv5KeYvmra_kxmVT3nhi99mGpJ-58,577,317045303,17.0,481329.1,296641.1
8187,M16A4,Boillack,13.0,440063.2,332460.1,ERANGEL,2U4GBNA0YmktKz70xawgcUn2gQCpMlEOQ3-UctoVvfbPVjax0OiQd34m4Nz0pm6l,609,Barracuda-,41.0,437536.6,332583.3
10214,Drown,,,,,ERANGEL,2U4GBNA0YmnBR4559kTVsNvXqS7iLvbpqAudhPsbeFQuYYTXwQPcDRYRpUr5VUml,171,LarryKarreata,29.0,0.0,0.0
3886,AKM,C-de-ti-0315,1.0,248047.3,315128.5,ERANGEL,2U4GBNA0YmkDstXLYHK5B7Jq1QzLWJ-HeVx4TzVSkV3lpPTNiKcc1WXBp3-XkQZp,1001,Bia7,16.0,241176.7,290520.6
55125,Down and Out,Sunshine_WX,1.0,658124.6,326913.0,ERANGEL,2U4GBNA0YmnzRzccqFW5U8Aq_Y90gHrN_jWLdmUF9lbWfst_gkQ09okfIGqXq6Yi,1932,wangfengliang,2.0,662439.8,325055.2
8470,Down and Out,Qian867090018,22.0,449614.4,625516.7,ERANGEL,2U4GBNA0YmmELvULguE0r47_t38VM9YZw7-SVJ3-9_uU_DM1z-hZpIvu2lYWd9px,445,merlia228,4.0,449185.9,625812.1
9741,Bluezone,,,,,ERANGEL,2U4GBNA0YmkQ00EhFgsvQVr6H40QjFqTNuXS7XSc4v7zMyoQSIANLDoJynMVel7N,1338,LYB_Fccccccc,59.0,0.0,0.0
51686,Falling,SmallLaughter,8.0,430078.7,291153.6,ERANGEL,2U4GBNA0YmnnVyXncDWXwm60Fz1khaMtKnGGO1Sjtw3wKQFDKHe0aatDmD-Mu2n2,1001,alonefade,24.0,430011.4,291441.3
8642,M16A4,SetaGaming,1.0,133870.7,565917.9,ERANGEL,2U4GBNA0Ymlm4JHKbbmQ9x9_rZbdELcOlVMjnXNbpV6MTm2TQUO4MffsjOqWPWcD,1791,Ram20t,20.0,119648.3,574088.4
42791,M16A4,MKamethyst,7.0,376549.2,433848.9,MIRAMAR,2U4GBNA0YmlOSsqkxpl2bZMLxLE9YSSoRvCglEtPGNBtdAs2Yc_RMjjEtQet4Ef8,173,aloneljie,19.0,376798.9,433907.8
11334,Bluezone,,,,,MIRAMAR,2U4GBNA0YmnvNvisAv2vEWjvk5hQwUunTU-wwxsNuGnzJQUIChL9WS9l8HAPn6NL,1507,MicasaTucasa,10.0,715642.1,341367.9
31785,Down and Out,AngelDream1,20.0,404816.2,606777.9,,2U4GBNA0Yml7-CiWBwpJseYb8mMPIKtzZQ_qy1UFOOFaDGlMs7qLCnFIutrvIrIl,539,Obamasplunger,27.0,437112.3,623695.1
36977,M416,Oresama-,2.0,331776.2,232471.2,ERANGEL,2U4GBNA0Ymmrno6rt5RnBKrqC1RITQWt2Gy9utkXyqWYIbqXFgwHAHhYGkTKIvZJ,1453,MrcAz,9.0,334480.9,234958.9
53279,M416,CK_soloking,72.0,449113.4,621027.3,ERANGEL,2U4GBNA0Ymnenc8DY7SDbzSucQNDPR03J5FXmXDTopt32_MRxLWatncNSLTGyviO,250,sanjin807,74.0,447739.7,620534.4
53935,P92,yangym__,35.0,367936.8,421694.3,MIRAMAR,2U4GBNA0YmnxFUyZSCapTOjTHcLr_NwPHxlRZF4c45WpOvjBKFoX_G3tJTaG67QE,106,sunDecade,84.0,368075.6,421489.9
3571,M416,Kai5672,11.0,179320.5,304712.8,ERANGEL,2U4GBNA0Ymn_5YOdbJcWM3qIjn0S_Z3W84sUWo36iLxk6As1P0O7BB5It8tPY8Ss,803,MoonP1nk,13.0,179091.0,304776.1
52269,S1897,RiverZethys,12.0,500401.2,446602.8,ERANGEL,2U4GBNA0YmkmuICN3HpBJv7HUu3NvIxm_ZHMH0Ez6Yr7y4a-wMKfogTh8eZTpbDn,1126,Poisonsmoke1,22.0,500122.2,446424.9
50684,M16A4,Smorrtu,6.0,569521.1,591378.4,ERANGEL,2U4GBNA0YmnmAsEbpU_zbDkx-KwGmbH01cX7Ou0Nu-lUmX3C_mpzfGVuyuKMpa6T,356,niudeyipinixinma,17.0,572906.1,594555.2
9791,M416,nbnbGG,12.0,208880.6,418224.9,ERANGEL,2U4GBNA0YmkQ00EhFgsvQVr6H40QjFqTNuXS7XSc4v7zMyoQSIANLDoJynMVel7N,818,TuT-Mixi,35.0,208897.6,418602.0
13172,M16A4,XN-666,13.0,563006.0,159891.3,MIRAMAR,2U4GBNA0YmnoW8afpHFqvydQuLzOCEJkMcGJZvC0XfmIBDrrmpXLRz8D_QsqTFmb,378,aiqinghaiq8,53.0,564454.6,160729.5
12808,Down and Out,FUJIAN-QINGSHANG,17.0,280112.4,528836.9,MIRAMAR,2U4GBNA0YmmWJZwKthPO4VoG5SWPAK4fs5MwOLqLsLPsU8O22FcmRcg1EgWa9Wh6,383,LinkMx,22.0,274624.8,524643.4
36238,Down and Out,zMaouSamax,18.0,303386.0,407582.4,ERANGEL,2U4GBNA0Ymmm5ufSZVvfu0PpZBQVrAvXukIpoCueQfGOhGYR31NSF1qlxzHEL0E4,747,DONG-RXD,22.0,301874.4,405460.3
27431,Bluezone,,,,,ERANGEL,2U4GBNA0YmmKBjdCDG9d1xfcXEo3wj0ypJ-xQ6hdB7Y-1g5jFXeJ0LyWlT3SEIbI,813,songcece,49.0,0.0,0.0
42773,S12K,MrPuddingg,21.0,438357.3,280254.7,MIRAMAR,2U4GBNA0YmlOSsqkxpl2bZMLxLE9YSSoRvCglEtPGNBtdAs2Yc_RMjjEtQet4Ef8,191,guidannibiege,14.0,438696.2,280205.3
44664,M16A4,HunterWC,8.0,628374.9,328191.3,ERANGEL,2U4GBNA0YmnhFxm79OU6NJ3rgmfIpZnbvm6Upf4JLtRBxY7FWVqJOqxYZ3eqQqXf,1628,Skrillakila,9.0,628428.4,328198.6
38979,Down and Out,Chriscscc,2.0,225190.0,409163.0,ERANGEL,2U4GBNA0Ymlk_o8fQSm8Ew4pS2f-UV5lrrnxHM70Q8VesSrb8K3-VBgqrrtv-7dX,1520,Lockdown_HD,10.0,227314.9,408327.3
19940,M16A4,wz6667,20.0,728274.6,437464.1,ERANGEL,2U4GBNA0Yml0nOdjW2p8_2pEFa0zYiKdC_yv2xOdb2C7ujhNumemupGGsrpdOdJ8,223,Danalanal,18.0,728438.0,438056.5
32387,Micro UZI,SuSuYu1954,14.0,365917.0,404727.5,ERANGEL,2U4GBNA0YmntZSECFJCGa0ZlsJMLIx2tnRquah2C07IZQ6kZyK-loMvz_fZx54wy,146,Haber12,10.0,365660.1,404620.4
40388,Grenade,Jayrome,21.0,208962.2,280839.5,ERANGEL,2U4GBNA0YmmTg6H2z41SnAxMMYGGgdpXdykclVrWVLnyjIDo3ZEACGbVF25lO8Ja,439,Jayrome,21.0,208962.2,280839.5
10086,Punch,Kypro,27.0,435685.4,277451.2,MIRAMAR,2U4GBNA0YmlVEJH40yYUJYj_0fbnj6ni40IVXYoVrcz3AL25B7EyVC9jkthpdBqJ,99,Rose0nly,22.0,437754.6,277804.2
1469,SCAR-L,gon_bu_cu,7.0,365299.5,418650.2,ERANGEL,2U4GBNA0YmltdlEYw5AmXmDdUW5i2vyhBrlQeNFBgmYyzDpsc787A_hENiNlx6I5,346,TaoGeH6,25.0,367255.9,419959.9
5906,Down and Out,NicknamesXpex,17.0,207483.9,275551.2,ERANGEL,2U4GBNA0YmmB9L7Ft8k_V5zo5bx1lULaksuMig43hz2WiJI2Srn46w8mB0cNMeSJ,415,Cappuccino-1990,26.0,205949.0,279988.3
109,AKM,MrNhac,8.0,375674.3,444623.1,MIRAMAR,2U4GBNA0Yml3HEnAb5HSfMbBgZnnKeFS1Nyxgm5XowlAkEtb1WUYEdfEOe_bXvR0,527,xiao-MMM,14.0,365746.3,440418.2
36850,Down and Out,Ranfort,31.0,315677.4,325430.4,ERANGEL,2U4GBNA0Ymm_GDPn0oOngEsRKnLBlib1ygjBf_mKh36_BYiTcuJEK3TU5BcHCInN,285,LAMbst,33.0,317353.2,326666.7
816,AWM,Raulyan,2.0,236639.3,450001.6,ERANGEL,2U4GBNA0YmmEUK5MTLyr6AfVvoPX1txbeD-jND4VXYtMmoXuatMBzW67F6i6TzwI,1776,CYH1111111,4.0,238852.2,455385.2
50875,UMP9,Deathbegin,2.0,381814.7,473757.1,ERANGEL,2U4GBNA0Ymnu1aIlHM47CpuXTjyoanpvK_BWTP8V5jTU8WfGPyqiEw9D-QIwJkQw,1946,SANEnoor,3.0,381817.8,472946.8
51648,Down and Out,MaxWhis,1.0,375541.6,240844.9,ERANGEL,2U4GBNA0YmnnVyXncDWXwm60Fz1khaMtKnGGO1Sjtw3wKQFDKHe0aatDmD-Mu2n2,1806,sheeathisdick,2.0,364781.8,249306.3
40278,M16A4,FlukE__,2.0,574901.7,333211.5,ERANGEL,2U4GBNA0YmmJEXKJXIBPZ1X4uIQ66T0wVUL1EadrmnqwNHTkkkuJB1Kou9C8l6E9,923,shartVandelay,15.0,571338.7,349131.7
2319,SCAR-L,Buttslam,33.0,409075.9,458853.9,ERANGEL,2U4GBNA0Ymm4vcRsQ1DQDPbaiK6c_0jM8aQ2SVRHMnNGFJdPGXOzGl0hAn45hkMK,671,shyhsy,46.0,407083.2,461421.8
1400,S12K,r165200bb,33.0,437321.9,639631.6,ERANGEL,2U4GBNA0YmnIQQesqcucTHDFVqlXEAUiUHhJp3yec6c0hzQHABUNJuJZ21mrZjZn,229,SpecOpGfizz,32.0,437960.4,639522.1
44800,DP-28,Wpky_Slzn,4.0,720817.3,331219.2,ERANGEL,2U4GBNA0YmnzncXrzQofBlwoojsUXsk2APrDe7bCl_ePbU2sDDHcqeb7DVDfEHL-,1323,wangyang666888,11.0,721864.3,332306.2
53831,Vector,BYEAH_,1.0,241768.7,482191.8,ERANGEL,2U4GBNA0Ymn1qSJWdMKH1NxDR7U4nuIgHCv5nRz4xOzyG4IDKgsi_cuaHUZV74MF,1668,here_Penta_Kill,4.0,241652.6,482655.6
9980,M16A4,lddoos,3.0,541974.3,365463.9,ERANGEL,2U4GBNA0YmnP7JxGpV6xH481nTM-AN2Ig_D_m3DRTNjINB5WdgfQqsz_F26FndqD,1678,ahnQ,5.0,558369.3,373057.2
22892,Bluezone,,,,,ERANGEL,2U4GBNA0YmkkUJQ10RPyXHhlCVwDK9tWIhM1X-xlrmzaSgyCrEX8tpHCn2VxqDt9,848,WNTDDIPPER,35.0,0.0,0.0
46314,Kar98k,xiuquantaqindie,1.0,584966.4,322009.3,ERANGEL,2U4GBNA0YmmxkOZs3WvJj81nGFUCTFsW5thPPNOHYQBU_3PjSG5VxOJ2H6VKg4XI,1546,Venereum,7.0,568913.0,343229.8
8793,Down and Out,,,,,ERANGEL,2U4GBNA0YmnncdZhDQyiI8rKtTFbfuzKPOHKHsGZwLNU_o0Nk2LTJKwgh_AzsbwT,1499,GreyWolfXu,9.0,174570.3,323193.9
34355,M416,Violet25,9.0,480596.1,609962.6,MIRAMAR,2U4GBNA0Ymnv-s91G4fMjtlCh2oZZiBTBaD_CM7elz6RQ_1dD5f98mMYanDC6ldC,1558,Leuchtend,10.0,480367.9,610768.0
33368,M416,Yisheng957,19.0,409748.1,300512.4,ERANGEL,2U4GBNA0YmlFGykM_UDeZkthDu9VtgPYZ3OCXEcbVQG5C3yAba000e5e4Z57XP3n,820,Dead_Moroz,23.0,409947.1,300776.3
18518,M416,Mr-Hight,39.0,466141.5,641766.4,ERANGEL,2U4GBNA0YmnwXgWIMWNrp0HFx_BvRBAKY4Eke6EKZ3ugmmIoHjgvJPC4jSXtKS0f,181,TYNIYEDIE,40.0,466185.2,639981.3
55576,UMP9,Kujawski,5.0,398735.8,239742.4,ERANGEL,2U4GBNA0YmltDfSRI7HWuKwmVjtrzlYxz-ObSxL0_TxUqhKvbal9k0X8CbOdFVmb,1355,ikyourmad,10.0,398749.8,240296.8
37428,Bluezone,,,,,MIRAMAR,2U4GBNA0Ymnp9iz2Xs-vLpbvWzwrJHNybW6LELw6m3fAgS2Pab4jMH5ZILBmdiWe,1463,yl213,7.0,236029.8,625798.8
3562,Down and Out,,,,,ERANGEL,2U4GBNA0Ymn_5YOdbJcWM3qIjn0S_Z3W84sUWo36iLxk6As1P0O7BB5It8tPY8Ss,1555,Milky,6.0,332326.4,185285.7
13197,AKM,DJFl4sh_RO,1.0,604305.1,598971.6,ERANGEL,2U4GBNA0YmlA6wxiWndtLjJ2CkQcqX0ZCO_OgzhbLSpFdWDvx--hOAdIQby4ntIa,169,zhendenanwan,41.0,607926.6,596153.2
17142,S686,horse_tank,14.0,531592.0,221181.3,ERANGEL,2U4GBNA0Yml2ZSREONxcO3RPIeCTfwqutmdgWRBGxstIr4glA_yKVo_YglO6PyT0,677,lavoscloud,16.0,531297.1,221934.0
44924,Mini 14,Moment-008,1.0,162230.0,292248.9,ERANGEL,2U4GBNA0YmmKTnVJVuU2UUrlpGBZq3K7svs0Cr0AzTCizTkziHbyljXvzhk1lInY,749,125957014,21.0,156805.8,289852.6
3646,Bluezone,,,,,MIRAMAR,2U4GBNA0Yml0XDizIVK4IxDWB75tIG-FBMzmyEP_fBUj1UAIBJN9VCG7X49NaJ0W,834,Raziel2356,16.0,0.0,0.0
55138,Punch,Jimbang98,17.0,449280.4,297079.3,ERANGEL,2U4GBNA0YmnzRzccqFW5U8Aq_Y90gHrN_jWLdmUF9lbWfst_gkQ09okfIGqXq6Yi,602,LIUJIEMING,16.0,445692.5,288847.8
38615,M16A4,MadSword,7.0,423352.9,327978.6,ERANGEL,2U4GBNA0YmkMrIlM48moZKwu7HQBMmG9d-t93qxQgzribS2IJySpYRPvWchV8uSO,143,aremedshadow,23.0,423185.0,327901.2
18164,SKS,C9_shroudqwq,1.0,445215.5,561654.0,ERANGEL,2U4GBNA0Ymma-Phdh-sFEq0o4TfT1ddyWWn8dpdDj9iJXenxS--BQshdqM6qmbcz,1559,Acteur,4.0,456249.2,591808.1
8204,S686,R3V0-3V0M,38.0,545541.1,449898.2,ERANGEL,2U4GBNA0YmktKz70xawgcUn2gQCpMlEOQ3-UctoVvfbPVjax0OiQd34m4Nz0pm6l,104,ErPoo,87.0,545352.7,449657.6
13112,Hit by Car,HaloSpartan128,22.0,453578.6,307489.6,MIRAMAR,2U4GBNA0YmnoW8afpHFqvydQuLzOCEJkMcGJZvC0XfmIBDrrmpXLRz8D_QsqTFmb,1318,HaloSpartan128,22.0,453578.6,307489.6
41002,Down and Out,,,,,ERANGEL,2U4GBNA0Ymn893LiYNr3-RUb0cEDXRCTfv74VdXGVO4xzsoylnqQy8TyROL5rLVp,1327,AnhHaiVIP,11.0,350805.2,518588.6
22221,M16A4,Kinnnnnnni,39.0,401510.8,409339.2,ERANGEL,2U4GBNA0Ymm2YwPnwAWKM7Ps6uyMRHL22Dmz0RCfE9KK3Uwmnl6E20s22_y8Y2un,656,Emily-Denny,42.0,400978.2,409172.9
8339,SCAR-L,YouSmileSunshine,20.0,597554.3,483291.0,ERANGEL,2U4GBNA0YmnRTk1-yg4IzgSDjqyFSmQla24kFMea3rOh0GlB8ERfwWQMJdh3o9WF,614,soulielieren,26.0,589081.9,472365.6
37249,AKM,Rush-alZzz,5.0,213734.8,366943.6,ERANGEL,2U4GBNA0YmkBeZjPIw1tOOdHWK6iRJaMBDIzddwmom3hCZUqZT8GK9ia5J0QPF00,1306,MVP-chiji,10.0,216703.0,350933.1
44844,M16A4,ALENSHIZIGOU,1.0,294806.1,386025.4,ERANGEL,2U4GBNA0YmmKTnVJVuU2UUrlpGBZq3K7svs0Cr0AzTCizTkziHbyljXvzhk1lInY,1761,slutgirl,3.0,291382.1,389434.2
17817,AKM,WICWarrior,15.0,351880.9,312831.3,ERANGEL,2U4GBNA0YmmGlzGe4L-_sSdLvLjhBN6Vm3xCkRlsXRglSntpDbUZUGm_oldTb04j,1124,Eagle_Fly,26.0,351263.0,312750.6
17058,S1897,Hellpou,21.0,622765.2,379929.5,ERANGEL,2U4GBNA0Ymkj5qZk_QW2393G9orslCRxCmHbFVkw6WE4CgHP68Pfbizr5GTapmPl,308,BikerTom,19.0,622520.9,379574.1
15596,P1911,Joshua_Yly,1.0,221682.2,548836.0,ERANGEL,2U4GBNA0Ymk0EO09qTl0dpNC7oWgqJEefRsiaYlr1IwiHiFDNiQ9sGfeF1T6UMbq,312,CHongke69,24.0,223074.2,545929.7
15891,Bluezone,,,,,MIRAMAR,2U4GBNA0Ymlxl524wG6ZeDOfYymSDppRyIcRUIcRNciJAgkJSbLwPelgWsJOMtAv,1485,No2SetoKousuke,7.0,415348.1,583254.3
18492,Hit by Car,DadYu,2.0,350659.4,566380.4,ERANGEL,2U4GBNA0Yml0UwDmxAYUHD9jGl86cWB2PS3Vb5YcAcT5tvgdJ6kuyToIYDaXkkxM,700,Toxic____,47.0,350187.6,566051.1
41641,Bluezone,,,,,MIRAMAR,2U4GBNA0YmnfE8nMzkto1XkrSsbpzlaIUYHNzA3b-8uw4P1XmE45DJCAzBDJlbR9,1150,yiyeqicilang6,18.0,371488.7,269873.7
25408,AKM,Mxianyu,73.0,375828.2,445421.1,MIRAMAR,2U4GBNA0YmmSqhs1Q3P8z0A1AN20PzxJXPAzr5DXN_GgX4b_FQVr5L5YRB53lmcm,100,HeavyHit,93.0,376109.2,445362.6
6529,M416,Y_zzzzzzzZ,1.0,203626.2,235598.8,ERANGEL,2U4GBNA0YmlMqUy26Nx8Rmm3UjhNVwg6rFwjs4FGnjp83bGmwSELWoDpqkrt6FPZ,727,Zbz-Da-Ge,18.0,203914.3,235422.3
48933,S1897,RoboTrip89,9.0,514157.5,354668.1,MIRAMAR,2U4GBNA0YmmrhwjZUjE9ZNgldniD5SM6RbOZjwQiT65dO-uMcrJVjq4rpZ5QCVRM,305,yatou1258,26.0,514980.9,355267.9
20621,Bluezone,,,,,MIRAMAR,2U4GBNA0Ymlk_B1eEbiA2DZYbgv_3fGsKUJwC5TVY7ahNAGyL4mVORwwkobmubhu,1493,bdxdong,6.0,443670.4,599162.0
41193,Micro UZI,Akadevil2,74.0,556070.4,362820.2,ERANGEL,2U4GBNA0YmnTgrW0EHmbcUJTTVfSO_6Ts7PFBoB56znRtnB4LpYtO-4DX9vz0zEr,138,Fredism,89.0,0.0,0.0
56075,M416,BadgerSwag,3.0,595798.1,404198.8,ERANGEL,2U4GBNA0YmkI32pSkjSnSFAA-Jk7b2rEK8VL_BmZwex2ijQ7almJJoFm8v1wyP1Y,1625,MENGYINJIAO,7.0,595862.1,404057.4
28474,M416,Immortal_Lanshao,15.0,298387.8,501296.5,ERANGEL,2U4GBNA0YmkHkHlMO295wI8pZ6b1PFlGsEJvuSeU2ZwXxA6VvG2ZTyxKg5VCERyg,104,haoyu94666,40.0,298110.6,501480.9
53964,AKM,junzhe007,10.0,427805.3,201538.0,MIRAMAR,2U4GBNA0YmnxFUyZSCapTOjTHcLr_NwPHxlRZF4c45WpOvjBKFoX_G3tJTaG67QE,172,zhuaixin,67.0,427898.9,200072.1
55110,Micro UZI,110YinB,10.0,532473.9,233955.3,ERANGEL,2U4GBNA0YmnzRzccqFW5U8Aq_Y90gHrN_jWLdmUF9lbWfst_gkQ09okfIGqXq6Yi,151,jjyykp,7.0,532203.3,233938.4
22765,M416,adm_wei5,5.0,455358.2,628652.1,ERANGEL,2U4GBNA0YmmW2vKj1yZxaZEHB_376F4bUjQD2DxcuUgZcu7fPY4h2RJVoCySE9FV,519,Salmon8,21.0,455593.7,628900.4
26964,UMP9,seanshi0731,1.0,285896.3,265665.1,ERANGEL,2U4GBNA0Ymkl8tjbQtAD4OVijimdSmE98PK7YCXGDY6hnXPpraRMvuLYQl2fMLcW,1088,CASEDIDI,15.0,286308.4,265125.7
13129,AKM,HaloSpartan128,22.0,508166.4,429891.3,MIRAMAR,2U4GBNA0YmnoW8afpHFqvydQuLzOCEJkMcGJZvC0XfmIBDrrmpXLRz8D_QsqTFmb,325,Singer-Scar,58.0,508952.2,430230.2
23945,M416,Maomao2222,53.0,576529.3,461558.3,ERANGEL,2U4GBNA0Ymn7NwVl7-uwFddT3mQvTc1Tcc5xmdZZhSm47NJSHB3sNC97BTTbbVMH,499,supermemyz,57.0,583988.9,453933.3
35619,S12K,MitchMELTS,12.0,430231.8,635252.9,ERANGEL,2U4GBNA0YmlwWAf_o1q_yPKc3QOnDVZ9hmXb0Be_DSltJfacEqz8BQpKR-nDdgzz,123,nicholas5252,5.0,430558.6,635079.6
39847,M16A4,RuBoCa,13.0,416156.4,480744.0,ERANGEL,2U4GBNA0Ymmrg6g8QZMeU1hVgI5hCyOtKKGkZUSndlOaKVBXm6bg-aTUq-zW2KjL,999,Ayerlock,15.0,422269.7,486976.7
55264,Bluezone,freeeeeeedm,8.0,454931.9,225783.8,ERANGEL,2U4GBNA0YmlS34KfGDRhScNp3QBwDFuBypDBvc_wNMoYPJGeeUuWMfyZKiOhQDO7,1754,champdaddy,2.0,462650.3,226109.8
45388,Down and Out,954923027,7.0,163404.7,292630.2,ERANGEL,2U4GBNA0YmnYMTqdcoPObKfkKkgDYVer5q5VXncK5Yo3hg8m3t2N7oGiRurMfmgd,263,Pubmeister1_,27.0,161815.5,292616.0
49316,Down and Out,ErckuL,3.0,452577.2,624372.2,ERANGEL,2U4GBNA0Ymn2GCIN9FgcBTg1wlBhzinp1gNBNUrWtNU1sLgLiEc185PRRpMeidgU,408,MISS_tao,17.0,450932.5,628975.1
16292,SCAR-L,madtrojan,4.0,274250.5,235312.2,ERANGEL,2U4GBNA0YmlVHXnYqXK5ZH4GpyC9iQjBUHIQjdUJufhzD-263VCm205S8znMJBXb,1269,chuckleberry69,23.0,274456.8,234799.3
38898,Kar98k,Kniez,2.0,286937.1,389066.4,MIRAMAR,2U4GBNA0YmkS_lWQvyNXwW2fLKgXNfYCZgUqvdelWtm8hhJqS7ZQuyU0aLslfLqN,1689,WangBaGG,4.0,308483.8,389155.9
43370,Down and Out,Mojitong,11.0,445514.6,621130.7,ERANGEL,2U4GBNA0YmlEUIW59db_nY9uP91SzYP4Fqoa_TwgsLZQkxSqcr65Cucho483Zs-Q,688,Ikillyou_3,28.0,447842.5,619447.5
50716,S1897,blacksmock87,36.0,449161.2,297050.0,ERANGEL,2U4GBNA0YmkOfjx2l1OON5ZH4fsu5t9H2Eig8wWCo5OuUrgckXxoOMEBA4V3diE7,220,iSuN,26.0,449126.1,296977.9
49521,Vector,ZLFWW1998,15.0,381842.5,477936.0,ERANGEL,2U4GBNA0YmlX8V134nm27Vs5k5-ELOED0DNCwK1LSLvpT_AmfWFhk7Rjay3yPSlv,174,Ablel,13.0,381941.2,477791.1
22982,Down and Out,SSSSSSc0tt,19.0,433483.2,270675.8,MIRAMAR,2U4GBNA0YmlCF7Oa8xnJV0YHQuLQVFhHufMrk1LsuYcO_V234U_5t3nA44XqLUgp,390,Yin_3_Yang,24.0,433825.7,271187.0
50269,Down and Out,huntsman3,19.0,108107.9,343131.6,ERANGEL,2U4GBNA0YmnqlIokdO3jzMDYQumc4i8TnaIrybLlIWbj7CjxusRbgfnB9r9WIa-8,308,Caesar110110,20.0,107138.6,344553.3
52382,AKM,ANTIHYPE_EVVR,38.0,565169.0,292787.4,MIRAMAR,2U4GBNA0YmnDQiYKIN24JPdd6KAQbn1KrpK7AkNqyDMBbC-zVBP6FRVKHH4wElx5,317,SkinnedFace,52.0,565551.8,293399.2
52549,Punch,1O27,19.0,210392.8,282881.4,ERANGEL,2U4GBNA0YmljE7Y5IenGFbBw7SoTZ1sD_G4hPVEyii7I2sJC5FHwxAm_AKQJtOj7,122,QualityTm,46.0,210336.9,282924.6
29907,SCAR-L,asdadqq,2.0,570518.1,388820.9,ERANGEL,2U4GBNA0Yml3WPOFxocgTfQVLmH7-pNKCF0vPVYSyj5uNRj_yVJbBzbqkoR0UggB,182,zm66666,78.0,571348.1,387570.7
38327,M416,R_of_the_Smokes,52.0,370285.6,424148.0,MIRAMAR,2U4GBNA0YmkhZgha2s5qZShmMWeh_CMpBnb8_2z_ZlxL6lsa1y2UF6FAfBHTxZcx,95,PandaTv-13063,81.0,367119.8,422636.2
43015,Grenade,iuccczBd,3.0,415075.5,697693.4,ERANGEL,2U4GBNA0YmmbqKfDDw4cDzkPcY86d_7asa2V-RpQhTdegAMi6QcCg2Gi_07MHe00,1599,Craw4dduty,8.0,412818.8,701386.6
45532,SCAR-L,Ace0100,4.0,435096.0,337684.3,,2U4GBNA0YmkR7sfxyc54Dx9lGb6MyEG9swS8gV636LZ7hUXb4JAlcC__VliD5Q15,1079,sorryis,17.0,433440.3,325497.3
46284,S12K,ShineCy,28.0,443482.9,292080.9,ERANGEL,2U4GBNA0YmnjVOJzQ4oYUY9u0aNH222UnrDFLGad5d5pqVtJwkh98VOFb76OIa70,241,Ali-Baby,36.0,443110.2,291912.8
28388,Down and Out,TrevFace,9.0,559498.2,174747.2,ERANGEL,2U4GBNA0YmkHkHlMO295wI8pZ6b1PFlGsEJvuSeU2ZwXxA6VvG2ZTyxKg5VCERyg,929,QuantumGravy,18.0,559439.3,176241.9
22315,Tommy Gun,YUELIANGA66,20.0,363309.2,394876.2,ERANGEL,2U4GBNA0YmmJRt6_nPq_i9KJcmyIszGZsCTm7QEduWrB6hu6GCr6JTGDERMweRNU,214,CPQ_Chin4,23.0,363516.3,394818.9
44882,UMP9,Tuzi33,20.0,521838.3,247297.5,ERANGEL,2U4GBNA0YmmKTnVJVuU2UUrlpGBZq3K7svs0Cr0AzTCizTkziHbyljXvzhk1lInY,307,woniaobang,9.0,521935.2,246499.8
